,id,question,answer,distractor1,distractor2,distractor(unsure),label,choice_list,choice_order
334,SP-132_SR,"A huge truck is crossing a mile-long bridge. The bridge can only support 14000 pounds, which is the weight of the vehicle. The vehicle gets it halfway across the bridge before coming to a halt. The bridge does not collapse because a bird lands on it. How is this even possible?",Because it has driven a half mile - you would subtract the gas used from the total weight of the truck.,Because the wings of the bird can hold up the truck and lift it a little for a while.,The bird's weight is too little that won't affect the bridge to collapse.,None of above.,1,"['Because the wings of the bird can hold up the truck and lift it a little for a while.', 'Because it has driven a half mile - you would subtract the gas used from the total weight of the truck.', ""The bird's weight is too little that won't affect the bridge to collapse."", 'None of above.']","[1, 0, 2, 3]"
335,SP-132_CR,"A car elevator in a high-rise building can carry a maximum weight of 10,000 lbs. One day a worker drove an operational car weighing 10,000 lbs from a long distance to get into the elevator. He didn't notice a car was hiding in the rear and moved the car into the elevator. However, the elevator worked as usual, how is that possible?
",Because it has driven a long distance - you would subtract the gas used from the total weight of the truck.,Because the cat can hold up the truck and lift it a little for a while.,The cat's weight is too little that won't affect the bridge to collapse.,None of above.,2,"['Because the cat can hold up the truck and lift it a little for a while.', ""The cat's weight is too little that won't affect the bridge to collapse."", 'Because it has driven a long distance - you would subtract the gas used from the total weight of the truck.', 'None of above.']","[1, 2, 0, 3]"
336,SP-133,"A store has on sale a computer and word processor small enough to fit in your pocket. It can add, multiply, subtract, divide, and write in all languages. A delete device will correct any error. No electricity is required to operate it. The price? Only a few cents! How can the store make a profit by selling it so cheap?",The computer is a wooden pencil with an eraser.,The store stole steal this computer from others.,The store had thounsands of computers in warehouse so they decided to start promotions.,None of above.,0,"['The computer is a wooden pencil with an eraser.', 'The store stole steal this computer from others.', 'The store had thounsands of computers in warehouse so they decided to start promotions.', 'None of above.']","[0, 1, 2, 3]"
337,SP-133_SR,"A computer and word processor tiny enough to fit in your pocket are available for purchase at a shop. In all languages, it can add, multiply, subtract, divide, and write. Any error will be corrected by a delete device. It does not require any electricity to function. What is the cost? It's only a few pennies! How can the store earn a profit when it sells it so cheaply?",The computer is a wooden pencil with an eraser.,The store stole steal this computer from others.,The store had thounsands of computers in warehouse so they decided to start promotions.,None of above.,1,"['The store had thounsands of computers in warehouse so they decided to start promotions.', 'The computer is a wooden pencil with an eraser.', 'The store stole steal this computer from others.', 'None of above.']","[2, 0, 1, 3]"
338,SP-133_CR,"A guy buys a car that can go up to 55 mph, doesn't require any petrol nor electricity and also provide the solution for itself when it gets old. How's that possible to have a deal as good as this?",The car is a horse that can give birth to baby horses as well.,The car is powered by an advanced form of solar energy absorption system.,The store had thounsands of items in warehouse so they provided free updations.,None of above.,1,"['The store had thounsands of items in warehouse so they provided free updations.', 'The car is a horse that can give birth to baby horses as well.', 'The car is powered by an advanced form of solar energy absorption system.', 'None of above.']","[2, 0, 1, 3]"
339,SP-134,"A man sails off on a cruise between Mexico and the USA. He does not stop at any ports and does not even come out of the cabin, yet he makes $300,000 from his trip. How?",He's a smuggler.,He's a captain though he forgot to carry the passengers.,He got his tip from a rich passenger.,None of above.,0,"[""He's a smuggler."", ""He's a captain though he forgot to carry the passengers."", 'He got his tip from a rich passenger.', 'None of above.']","[0, 1, 2, 3]"
340,SP-134_SR,"A guy embarks on a voyage between Mexico and the United States. He makes $300,000 from his trip despite not stopping at any ports or even leaving the stateroom. How?",He's a smuggler.,He's a captain though he forgot to carry the passengers.,He got his tip from a rich passenger.,None of above.,1,"[""He's a captain though he forgot to carry the passengers."", ""He's a smuggler."", 'He got his tip from a rich passenger.', 'None of above.']","[1, 0, 2, 3]"
341,SP-134_CR,"A guy goes to a football stadium for each time their team has a match, and yet he is left with a lot of money at the end of the year. How?",He is the coach of the football team.,He is the craziest fan of that football team.,He got his money from the football players to appreciate his support.,None of above.,1,"['He is the craziest fan of that football team.', 'He is the coach of the football team.', 'He got his money from the football players to appreciate his support.', 'None of above.']","[1, 0, 2, 3]"
342,SP-135,"Two cars were involved in an accident in the center of town. The man who was driving a little green car, had overtaken a big black car. The driver had misjudged the distance between him and the on-coming traffic and had to serve back in, causing the black car to serve and crash into a shop window. When the occupants of the cars were examined everyone in the green car was okay, but in the black car was one dead man. However, the driver of the green car was not charged with manslaughter, why was this so?",The black car was a hearse and was on its way to a funeral.,The police thought the traffic accident is not serious enough to fine the man.,The black car was an autonomous vehicle and had no living driver or passengers,None of above.,1,"['The black car was an autonomous vehicle and had no living driver or passengers', 'The black car was a hearse and was on its way to a funeral.', 'The police thought the traffic accident is not serious enough to fine the man.', 'None of above.']","[2, 0, 1, 3]"
343,SP-135_SR,"An collision involving two automobiles occurred in the town center. A man driving a small green automobile had passed a large black car. The driver had underestimated the space between himself and oncoming traffic and had to service back in, forcing the black car to serve and crash into a shop window. When the passengers of the automobiles were investigated, everyone in the green car was fine, but there was one dead guy in the black car. Why, though, was the driver of the green automobile not charged with manslaughter?",The black car was a hears and was on its way to a funeral.,The police thought the traffic accident is not serious enough to fine the man.,The black car was an autonomous vehicle and had no living driver or passengers,None of above.,1,"['The black car was an autonomous vehicle and had no living driver or passengers', 'The black car was a hears and was on its way to a funeral.', 'The police thought the traffic accident is not serious enough to fine the man.', 'None of above.']","[2, 0, 1, 3]"
